data,num_file,L0,L2,NNZ,RL_iters,RL_rewards,MF_iters,MF_rewards
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_894.csv,231,4.548397524006804e-05,0.0,6,155,11,421,15
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_894.csv,231,0.00045483975240068035,0.0,1,205,24,264,27
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_894.csv,231,0.004548397524006804,0.0,1,138,21,342,19
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_894.csv,231,0.04548397524006804,0.0,1,15,7,203,11
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_421.csv,232,4.52275452535827e-05,0.0,5,222,13,293,16
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_421.csv,232,0.00045227545253582704,0.0,1,118,22,144,23
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_421.csv,232,0.00452275452535827,0.0,1,85,16,161,22
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_421.csv,232,0.045227545253582704,0.0,1,10,7,80,6
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_302.csv,233,4.544905633136869e-05,0.0,4,171,21,465,23
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_302.csv,233,0.0004544905633136869,0.0,1,133,25,326,22
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_302.csv,233,0.0045449056331368694,0.0,1,74,19,287,17
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_302.csv,233,0.0454490563313687,0.0,1,9,7,142,5
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_559.csv,234,4.611371454406294e-05,0.0,3,157,15,270,18
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_559.csv,234,0.0004611371454406294,0.0,1,149,19,131,20
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_559.csv,234,0.004611371454406294,0.0,1,98,17,62,16
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_559.csv,234,0.04611371454406294,0.0,1,2,2,108,2
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_227.csv,235,4.599444527692074e-05,0.0,5,371,20,174,17
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_227.csv,235,0.0004599444527692073,0.0,1,139,19,116,21
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_227.csv,235,0.0045994445276920735,0.0,1,98,18,94,18
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_227.csv,235,0.04599444527692073,0.0,1,12,5,41,9
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_952.csv,236,4.535404789007005e-05,0.0,7,594,12,416,14
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_952.csv,236,0.0004535404789007005,0.0,1,241,21,176,30
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_952.csv,236,0.0045354047890070045,0.0,2,152,22,125,23
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_952.csv,236,0.045354047890070054,0.0,1,33,13,59,11
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_281.csv,237,4.5586483364126306e-05,0.0,6,183,22,401,20
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_281.csv,237,0.000455864833641263,0.0,1,157,17,226,25
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_281.csv,237,0.004558648336412631,0.0,1,170,21,205,21
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_281.csv,237,0.0455864833641263,0.0,1,18,8,127,6
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_591.csv,238,4.586617998756151e-05,0.0,7,74,14,216,16
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_591.csv,238,0.0004586617998756151,0.0,3,131,17,140,23
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_591.csv,238,0.004586617998756151,0.0,1,126,18,75,18
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_591.csv,238,0.04586617998756151,0.0,1,16,8,45,8
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_494.csv,239,4.5128344085754496e-05,0.0,4,167,17,197,19
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_494.csv,239,0.000451283440857545,0.0,1,145,18,93,22
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_494.csv,239,0.00451283440857545,0.0,1,121,17,57,15
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_494.csv,239,0.0451283440857545,0.0,1,12,9,13,9
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_571.csv,240,4.5501527479636674e-05,0.0,7,201,12,137,16
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_571.csv,240,0.0004550152747963667,0.0,1,285,25,114,25
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_571.csv,240,0.004550152747963668,0.0,2,104,13,65,14
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_571.csv,240,0.04550152747963668,0.0,1,28,7,20,5
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_66.csv,241,4.5652322774855295e-05,0.0,5,207,28,334,23
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_66.csv,241,0.00045652322774855295,0.0,1,145,20,269,22
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_66.csv,241,0.004565232277485529,0.0,1,84,17,173,14
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_66.csv,241,0.04565232277485529,0.0,1,1,1,1,1
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_117.csv,242,4.5761926959201195e-05,0.0,5,228,17,181,15
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_117.csv,242,0.00045761926959201195,0.0,4,159,16,107,25
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_117.csv,242,0.004576192695920119,0.0,1,110,13,72,13
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_117.csv,242,0.0457619269592012,0.0,1,24,8,31,7
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_990.csv,243,4.535269926425151e-05,0.0,4,155,25,490,35
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_990.csv,243,0.0004535269926425151,0.0,1,117,18,352,14
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_990.csv,243,0.004535269926425152,0.0,1,120,20,357,17
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_990.csv,243,0.04535269926425151,0.0,1,28,12,236,11
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_646.csv,244,4.56464184060277e-05,0.0,7,468,25,142,18
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_646.csv,244,0.000456464184060277,0.0,1,305,21,141,23
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_646.csv,244,0.00456464184060277,0.0,1,158,20,107,17
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_646.csv,244,0.045646418406027706,0.0,1,51,12,32,10
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_24.csv,245,4.590113500084507e-05,0.0,5,125,14,391,17
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_24.csv,245,0.00045901135000845066,0.0,1,219,27,126,20
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_24.csv,245,0.004590113500084507,0.0,1,155,26,94,20
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_24.csv,245,0.04590113500084507,0.0,1,26,10,16,5
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_223.csv,246,4.5700705275396596e-05,0.0,9,197,24,461,17
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_223.csv,246,0.0004570070527539659,0.0,1,158,21,253,27
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_223.csv,246,0.004570070527539659,0.0,1,141,13,210,14
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_223.csv,246,0.045700705275396596,0.0,1,12,4,104,4
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_116.csv,247,4.57585822568243e-05,0.0,4,222,19,255,24
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_116.csv,247,0.00045758582256824306,0.0,1,130,22,167,24
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_116.csv,247,0.0045758582256824306,0.0,1,120,17,136,16
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_116.csv,247,0.045758582256824304,0.0,1,6,5,65,4
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_422.csv,248,4.541750667494536e-05,0.0,5,139,19,398,21
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_422.csv,248,0.00045417506674945364,0.0,3,148,25,150,19
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_422.csv,248,0.004541750667494536,0.0,1,102,17,106,11
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_422.csv,248,0.04541750667494537,0.0,1,15,12,13,8
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_97.csv,249,4.565567449953168e-05,0.0,4,75,18,315,16
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_97.csv,249,0.0004565567449953168,0.0,2,121,22,161,27
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_97.csv,249,0.004565567449953168,0.0,1,96,20,110,23
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_97.csv,249,0.04565567449953168,0.0,1,13,7,33,7
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_450.csv,250,4.585330802225415e-05,0.0,2,169,18,291,24
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_450.csv,250,0.00045853308022254146,0.0,1,137,16,185,21
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_450.csv,250,0.004585330802225415,0.0,1,124,19,286,20
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_450.csv,250,0.04585330802225415,0.0,1,4,3,2,2
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_499.csv,251,4.5510148388496657e-05,0.0,6,216,12,330,12
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_499.csv,251,0.00045510148388496657,0.0,1,191,21,178,23
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_499.csv,251,0.004551014838849666,0.0,1,179,20,155,21
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_499.csv,251,0.04551014838849666,0.0,1,11,8,66,6
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_975.csv,252,4.5748549711001155e-05,0.0,4,175,18,378,23
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_975.csv,252,0.0004574854971100115,0.0,1,176,24,225,18
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_975.csv,252,0.004574854971100115,0.0,1,93,16,200,18
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_975.csv,252,0.04574854971100115,0.0,1,12,6,4,4
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_625.csv,253,4.604870452087953e-05,0.0,6,133,12,328,14
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_625.csv,253,0.0004604870452087953,0.0,1,168,23,175,23
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_625.csv,253,0.0046048704520879535,0.0,1,158,22,168,20
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_625.csv,253,0.04604870452087953,0.0,2,8,7,21,10
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_914.csv,254,4.5712611046237635e-05,0.0,5,168,20,236,20
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_914.csv,254,0.00045712611046237636,0.0,1,79,16,110,11
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_914.csv,254,0.004571261104623764,0.0,1,107,20,110,13
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_914.csv,254,0.04571261104623764,0.0,2,23,11,58,12
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_420.csv,255,4.5878781261761336e-05,0.0,7,277,14,415,16
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_420.csv,255,0.00045878781261761333,0.0,2,152,22,256,26
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_420.csv,255,0.004587878126176133,0.0,1,108,21,101,30
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_420.csv,255,0.045878781261761335,0.0,1,7,5,165,5
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_437.csv,256,4.564783088022747e-05,0.0,4,127,22,361,26
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_437.csv,256,0.0004564783088022747,0.0,1,134,19,242,22
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_437.csv,256,0.004564783088022747,0.0,1,97,15,230,21
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_437.csv,256,0.045647830880227475,0.0,1,16,11,165,9
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_607.csv,257,4.5662912048259627e-05,0.0,5,248,18,299,20
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_607.csv,257,0.00045662912048259624,0.0,1,142,17,152,22
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_607.csv,257,0.004566291204825963,0.0,1,121,16,147,24
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_607.csv,257,0.045662912048259625,0.0,1,17,9,112,9
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_636.csv,258,4.5916577161310456e-05,0.0,3,166,18,370,15
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_636.csv,258,0.00045916577161310456,0.0,1,132,19,201,21
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_636.csv,258,0.004591657716131046,0.0,1,111,23,177,18
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_636.csv,258,0.04591657716131046,0.0,2,2,2,126,2
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_120.csv,259,4.5579160167110225e-05,0.0,5,225,24,309,26
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_120.csv,259,0.00045579160167110225,0.0,1,167,22,123,23
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_120.csv,259,0.004557916016711023,0.0,1,140,18,223,22
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_120.csv,259,0.04557916016711022,0.0,2,4,3,137,3
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_356.csv,260,4.539060681536482e-05,0.0,6,179,17,323,25
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_356.csv,260,0.0004539060681536482,0.0,1,134,24,241,26
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_356.csv,260,0.004539060681536482,0.0,1,105,18,227,15
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_356.csv,260,0.045390606815364824,0.0,1,13,7,146,5
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_463.csv,261,4.5761914855907445e-05,0.0,5,108,15,393,19
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_463.csv,261,0.0004576191485590744,0.0,1,89,19,148,18
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_463.csv,261,0.004576191485590744,0.0,1,59,16,138,12
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_463.csv,261,0.04576191485590744,0.0,1,6,3,3,3
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_789.csv,262,4.5587387896763296e-05,0.0,4,318,22,223,25
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_789.csv,262,0.0004558738789676329,0.0,1,142,20,109,20
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_789.csv,262,0.004558738789676329,0.0,1,119,19,100,18
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_789.csv,262,0.045587387896763296,0.0,2,15,6,42,6
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_615.csv,263,4.510188704671025e-05,0.0,7,127,19,533,14
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_615.csv,263,0.0004510188704671025,0.0,2,98,18,139,24
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_615.csv,263,0.004510188704671025,0.0,1,102,16,114,19
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_615.csv,263,0.045101887046710254,0.0,1,16,10,18,8
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_578.csv,264,4.569864220499866e-05,0.0,5,110,19,255,21
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_578.csv,264,0.0004569864220499866,0.0,1,150,19,121,24
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_578.csv,264,0.004569864220499866,0.0,1,131,20,116,18
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_578.csv,264,0.04569864220499866,0.0,1,9,4,7,4
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_892.csv,265,4.581472232053554e-05,0.0,6,180,16,278,15
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_892.csv,265,0.0004581472232053554,0.0,1,224,20,111,20
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_892.csv,265,0.004581472232053554,0.0,1,95,17,97,16
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_892.csv,265,0.045814722320535545,0.0,1,22,11,68,11
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_247.csv,266,4.598470432219553e-05,0.0,6,132,20,422,17
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_247.csv,266,0.0004598470432219553,0.0,1,134,21,313,25
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_247.csv,266,0.004598470432219553,0.0,2,70,16,262,16
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_247.csv,266,0.045984704322195535,0.0,1,11,6,260,6
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_234.csv,267,4.524442690098629e-05,0.0,8,115,26,337,12
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_234.csv,267,0.0004524442690098629,0.0,1,166,20,125,23
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_234.csv,267,0.004524442690098629,0.0,1,103,18,97,13
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_234.csv,267,0.04524442690098629,0.0,1,19,8,70,11
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_935.csv,268,4.547090717506681e-05,0.0,7,197,17,154,16
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_935.csv,268,0.00045470907175066804,0.0,1,170,23,155,27
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_935.csv,268,0.004547090717506681,0.0,1,155,20,122,23
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_935.csv,268,0.045470907175066806,0.0,1,4,4,40,4
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_1.csv,269,4.5385523239720025e-05,0.0,5,92,16,206,13
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_1.csv,269,0.00045385523239720025,0.0,2,130,21,136,19
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_1.csv,269,0.004538552323972002,0.0,1,81,20,103,12
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_1.csv,269,0.045385523239720026,0.0,1,10,6,48,7
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_700.csv,270,4.540657902421667e-05,0.0,6,646,31,331,32
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_700.csv,270,0.00045406579024216665,0.0,1,169,19,127,23
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_700.csv,270,0.004540657902421667,0.0,1,142,18,122,20
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_700.csv,270,0.045406579024216666,0.0,1,13,6,44,9
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_327.csv,271,4.547668744222656e-05,0.0,5,454,23,266,22
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_327.csv,271,0.00045476687442226556,0.0,1,171,19,157,21
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_327.csv,271,0.004547668744222655,0.0,2,174,19,57,13
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_327.csv,271,0.045476687442226556,0.0,1,2,2,78,2
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_847.csv,272,4.585583982606545e-05,0.0,7,78,12,443,13
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_847.csv,272,0.00045855839826065446,0.0,2,155,24,181,24
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_847.csv,272,0.004585583982606545,0.0,1,121,19,141,18
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_847.csv,272,0.04585583982606545,0.0,1,28,11,130,9
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_9.csv,273,4.56743152652432e-05,0.0,7,475,13,424,18
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_9.csv,273,0.000456743152652432,0.0,2,236,23,154,25
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_9.csv,273,0.00456743152652432,0.0,1,141,23,146,19
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_9.csv,273,0.0456743152652432,0.0,1,19,8,9,6
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_916.csv,274,4.599781967388988e-05,0.0,6,202,28,423,22
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_916.csv,274,0.00045997819673889877,0.0,1,141,18,167,21
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_916.csv,274,0.004599781967388988,0.0,1,91,16,160,22
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_916.csv,274,0.045997819673889884,0.0,1,11,7,7,6
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_192.csv,275,4.555022143753788e-05,0.0,4,102,16,308,23
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_192.csv,275,0.00045550221437537877,0.0,1,101,15,186,20
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_192.csv,275,0.004555022143753787,0.0,1,105,19,141,13
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_192.csv,275,0.045550221437537876,0.0,1,6,3,121,3
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_817.csv,276,4.591413421227252e-05,0.0,4,276,23,304,24
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_817.csv,276,0.00045914134212272516,0.0,1,166,20,230,23
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_817.csv,276,0.004591413421227252,0.0,1,141,20,203,15
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_817.csv,276,0.04591413421227252,0.0,1,52,9,78,11
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_855.csv,277,4.530921062657335e-05,0.0,7,137,20,241,15
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_855.csv,277,0.0004530921062657335,0.0,1,175,22,122,21
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_855.csv,277,0.004530921062657335,0.0,1,122,19,86,19
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_855.csv,277,0.04530921062657335,0.0,1,29,14,36,10
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_983.csv,278,4.579891747347496e-05,0.0,7,179,33,428,23
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_983.csv,278,0.0004579891747347496,0.0,1,147,21,300,20
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_983.csv,278,0.0045798917473474955,0.0,1,108,24,306,16
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_983.csv,278,0.045798917473474955,0.0,2,30,6,173,6
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_898.csv,279,4.549441169316284e-05,0.0,5,238,16,361,14
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_898.csv,279,0.00045494411693162843,0.0,1,199,19,189,24
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_898.csv,279,0.004549441169316284,0.0,1,135,17,100,20
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_898.csv,279,0.045494411693162845,0.0,1,8,4,66,5
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_273.csv,280,4.553190924003891e-05,0.0,5,91,20,334,21
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_273.csv,280,0.000455319092400389,0.0,1,139,23,163,25
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_273.csv,280,0.00455319092400389,0.0,1,120,23,138,23
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_273.csv,280,0.04553190924003891,0.0,1,9,6,145,4
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_190.csv,281,4.537547658156762e-05,0.0,5,223,19,371,22
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_190.csv,281,0.0004537547658156761,0.0,1,134,19,189,19
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_190.csv,281,0.004537547658156761,0.0,1,89,20,189,15
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_190.csv,281,0.04537547658156762,0.0,1,9,6,114,5
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_429.csv,282,4.5765336278380826e-05,0.0,5,111,14,397,15
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_429.csv,282,0.00045765336278380823,0.0,1,131,18,205,20
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_429.csv,282,0.0045765336278380826,0.0,1,98,20,207,16
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_429.csv,282,0.04576533627838083,0.0,1,12,9,145,7
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_982.csv,283,4.5619339227569474e-05,0.0,6,189,23,292,13
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_982.csv,283,0.0004561933922756947,0.0,1,163,20,124,21
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_982.csv,283,0.004561933922756947,0.0,1,144,23,101,21
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_982.csv,283,0.04561933922756947,0.0,1,15,6,44,8
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_151.csv,284,4.529651344015654e-05,0.0,6,123,16,311,13
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_151.csv,284,0.0004529651344015654,0.0,2,165,21,119,25
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_151.csv,284,0.004529651344015654,0.0,1,81,23,112,15
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_151.csv,284,0.04529651344015654,0.0,1,24,12,122,11
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_305.csv,285,4.566675386197967e-05,0.0,5,207,22,266,28
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_305.csv,285,0.00045666753861979667,0.0,1,150,21,161,20
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_305.csv,285,0.004566675386197967,0.0,1,119,16,146,20
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_305.csv,285,0.045666753861979666,0.0,1,14,9,65,8
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_650.csv,286,4.545351583195847e-05,0.0,5,346,18,236,25
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_650.csv,286,0.00045453515831958465,0.0,1,190,16,177,19
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_650.csv,286,0.004545351583195846,0.0,1,116,15,143,12
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_650.csv,286,0.04545351583195847,0.0,1,13,8,100,8
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_922.csv,287,4.566872864727699e-05,0.0,7,124,21,225,17
