data,num_file,L0,L2,NNZ,RL_iters,RL_rewards,MF_iters,MF_rewards,SAMP_iters,SAMP_rewards,SB_iters,SB_rewards
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_130.csv,860,0.004590983348760154,0.0,1,75,15,123,13,64,15,12,10
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_130.csv,860,0.04590983348760155,0.0,1,15,6,15,5,10,6,8,6
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_432.csv,861,4.576652572701923e-05,0.0,4,102,17,218,24,188,21,115,39
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_432.csv,861,0.0004576652572701923,0.0,1,134,23,150,26,96,21,17,10
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_432.csv,861,0.004576652572701923,0.0,1,100,20,147,23,113,17,21,11
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_432.csv,861,0.04576652572701923,0.0,1,3,3,54,3,4,3,8,3
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_418.csv,862,4.563727080765888e-05,0.0,7,328,12,431,10,275,11,59,20
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_418.csv,862,0.0004563727080765888,0.0,1,201,18,179,30,130,24,41,21
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_418.csv,862,0.004563727080765888,0.0,1,193,16,143,25,100,15,43,12
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_418.csv,862,0.045637270807658885,0.0,1,34,11,157,13,53,8,26,10
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_947.csv,863,4.558966521402117e-05,0.0,5,41,12,288,14,181,14,33,24
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_947.csv,863,0.0004558966521402117,0.0,2,123,23,117,27,122,22,74,27
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_947.csv,863,0.004558966521402117,0.0,1,70,17,81,20,92,12,31,14
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_947.csv,863,0.04558966521402117,0.0,2,25,7,20,4,8,5,4,4
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_577.csv,864,4.563918110115107e-05,0.0,6,106,21,263,18,168,19,137,29
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_577.csv,864,0.0004563918110115107,0.0,2,151,18,145,23,131,21,112,24
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_577.csv,864,0.004563918110115107,0.0,1,148,16,108,14,63,17,47,13
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_577.csv,864,0.045639181101151075,0.0,1,27,10,45,9,34,7,9,7
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_725.csv,865,4.559840053110074e-05,0.0,3,320,26,391,29,173,31,88,31
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_725.csv,865,0.0004559840053110074,0.0,1,158,19,295,25,200,23,52,15
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_725.csv,865,0.0045598400531100735,0.0,1,132,20,325,21,145,16,43,16
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_725.csv,865,0.04559840053110074,0.0,1,7,5,252,6,193,4,89,4
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_574.csv,866,4.5497605257592426e-05,0.0,6,99,14,374,16,285,15,64,20
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_574.csv,866,0.00045497605257592425,0.0,3,153,18,151,16,135,16,41,17
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_574.csv,866,0.0045497605257592425,0.0,1,105,17,72,15,77,18,42,12
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_574.csv,866,0.04549760525759242,0.0,1,20,6,30,8,10,6,8,7
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_849.csv,867,4.5813550126049596e-05,0.0,5,112,13,317,13,214,12,32,18
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_849.csv,867,0.000458135501260496,0.0,2,182,26,125,24,135,23,61,25
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_849.csv,867,0.00458135501260496,0.0,1,142,21,120,22,124,20,44,15
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_849.csv,867,0.045813550126049596,0.0,1,12,7,33,5,15,9,8,6
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_625.csv,868,4.604870452087953e-05,0.0,6,135,12,328,14,123,16,65,21
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_625.csv,868,0.0004604870452087953,0.0,1,171,23,175,23,123,27,31,19
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_625.csv,868,0.0046048704520879535,0.0,1,152,21,168,20,96,20,56,16
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_625.csv,868,0.04604870452087953,0.0,2,12,8,21,10,13,8,13,8
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_171.csv,869,4.580639112221145e-05,0.0,7,148,20,244,15,116,17,81,23
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_171.csv,869,0.0004580639112221145,0.0,1,157,28,127,28,148,25,20,15
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_171.csv,869,0.004580639112221145,0.0,1,104,22,121,23,144,22,45,16
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_171.csv,869,0.04580639112221145,0.0,1,11,4,15,3,40,6,3,3
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_790.csv,870,4.574539749705409e-05,0.0,6,143,20,372,16,84,16,51,19
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_790.csv,870,0.00045745397497054085,0.0,1,191,22,243,21,113,25,55,19
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_790.csv,870,0.004574539749705409,0.0,1,115,20,221,13,58,15,46,11
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_790.csv,870,0.045745397497054086,0.0,1,12,7,207,5,165,6,26,5
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_353.csv,871,4.545579976161802e-05,0.0,2,186,24,405,24,222,24,116,37
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_353.csv,871,0.00045455799761618017,0.0,1,172,18,335,21,139,21,50,12
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_353.csv,871,0.004545579976161802,0.0,1,145,17,307,22,119,19,15,9
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_353.csv,871,0.04545579976161802,0.0,1,2,2,253,2,289,2,6,2
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_338.csv,872,4.5576650716754133e-05,0.0,6,166,19,411,20,146,14,93,24
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_338.csv,872,0.00045576650716754133,0.0,2,139,17,250,20,127,21,87,24
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_338.csv,872,0.004557665071675413,0.0,1,129,17,103,15,76,17,23,10
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_338.csv,872,0.04557665071675413,0.0,1,17,8,238,8,233,12,8,6
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_553.csv,873,4.566633760989289e-05,0.0,5,176,17,316,16,334,18,90,24
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_553.csv,873,0.00045666337609892886,0.0,1,136,16,160,28,84,15,41,16
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_553.csv,873,0.004566633760989289,0.0,1,117,18,148,24,189,14,59,11
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_553.csv,873,0.04566633760989289,0.0,2,6,6,101,4,31,6,20,4
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_488.csv,874,4.568753722611413e-05,0.0,6,627,12,431,14,244,15,115,24
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_488.csv,874,0.00045687537226114127,0.0,1,154,19,166,26,143,24,183,23
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_488.csv,874,0.004568753722611413,0.0,1,171,18,166,28,92,19,107,20
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_488.csv,874,0.04568753722611413,0.0,1,19,9,170,8,116,9,14,10
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_982.csv,875,4.5619339227569474e-05,0.0,6,207,23,292,13,149,18,86,28
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_982.csv,875,0.0004561933922756947,0.0,1,163,19,124,21,125,22,58,19
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_982.csv,875,0.004561933922756947,0.0,1,146,23,101,21,129,20,34,11
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_982.csv,875,0.04561933922756947,0.0,1,15,6,44,8,36,6,6,6
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_312.csv,876,4.5947790535263904e-05,0.0,5,123,20,268,28,153,27,104,27
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_312.csv,876,0.00045947790535263907,0.0,1,206,21,151,24,95,14,51,18
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_312.csv,876,0.004594779053526391,0.0,1,118,22,133,23,85,23,23,10
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_312.csv,876,0.045947790535263905,0.0,1,14,9,57,8,16,8,12,5
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_540.csv,877,4.523363378751447e-05,0.0,7,228,11,362,13,87,14,55,13
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_540.csv,877,0.0004523363378751447,0.0,1,217,22,131,26,101,15,41,19
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_540.csv,877,0.004523363378751448,0.0,1,175,16,111,22,104,17,49,14
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_540.csv,877,0.04523363378751447,0.0,1,47,9,109,9,78,10,17,8
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_200.csv,878,4.5499739585271714e-05,0.0,4,206,21,318,22,186,21,147,34
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_200.csv,878,0.0004549973958527171,0.0,1,193,17,113,24,112,21,59,22
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_200.csv,878,0.004549973958527171,0.0,1,153,24,128,14,152,11,25,12
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_200.csv,878,0.04549973958527171,0.0,1,9,5,75,5,23,5,8,4
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_877.csv,879,4.572612285199947e-05,0.0,6,249,21,281,24,112,20,87,31
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_877.csv,879,0.0004572612285199947,0.0,1,156,19,161,21,104,24,27,17
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_877.csv,879,0.004572612285199947,0.0,1,82,14,69,17,83,21,18,13
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_877.csv,879,0.04572612285199947,0.0,1,6,5,6,5,6,5,4,4
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_881.csv,880,4.5687167830415274e-05,0.0,7,293,19,342,16,522,14,75,24
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_881.csv,880,0.0004568716783041527,0.0,1,148,23,141,22,120,20,58,25
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_881.csv,880,0.004568716783041527,0.0,1,160,14,173,20,108,24,38,14
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_881.csv,880,0.04568716783041527,0.0,1,26,12,78,15,34,11,13,10
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_732.csv,881,4.583104992739379e-05,0.0,7,144,21,619,16,171,17,73,30
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_732.csv,881,0.0004583104992739379,0.0,2,180,23,174,24,150,26,45,20
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_732.csv,881,0.00458310499273938,0.0,1,133,21,258,17,98,15,19,14
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_732.csv,881,0.04583104992739379,0.0,2,37,12,237,14,121,17,48,10
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_888.csv,882,4.550733432723525e-05,0.0,5,117,17,335,22,149,22,70,37
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_888.csv,882,0.0004550733432723525,0.0,1,137,21,202,24,91,20,52,15
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_888.csv,882,0.004550733432723525,0.0,1,129,20,97,19,97,23,29,14
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_888.csv,882,0.04550733432723525,0.0,1,11,5,8,4,5,4,4,4
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_226.csv,883,4.596409885742432e-05,0.0,6,370,15,380,18,141,20,79,26
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_226.csv,883,0.0004596409885742432,0.0,1,202,25,178,24,85,16,47,16
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_226.csv,883,0.004596409885742432,0.0,1,156,25,140,17,78,20,57,13
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_226.csv,883,0.04596409885742432,0.0,1,6,5,152,5,14,4,10,4
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_696.csv,884,4.579679829749704e-05,0.0,4,223,19,276,21,106,15,44,22
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_696.csv,884,0.00045796798297497045,0.0,1,148,21,192,20,140,18,28,13
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_696.csv,884,0.004579679829749704,0.0,1,106,24,194,14,121,16,78,13
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_696.csv,884,0.04579679829749705,0.0,2,2,2,2,2,2,2,2,2
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_764.csv,885,4.595111518313151e-05,0.0,6,398,12,254,14,131,15,52,21
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_764.csv,885,0.00045951115183131506,0.0,1,156,23,158,28,79,18,52,16
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_764.csv,885,0.00459511151831315,0.0,1,120,24,142,23,83,18,28,13
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_764.csv,885,0.045951115183131504,0.0,2,17,7,24,15,25,10,14,8
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_851.csv,886,4.5740774030976e-05,0.0,5,212,30,268,26,172,22,155,37
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_851.csv,886,0.00045740774030975995,0.0,1,148,21,185,21,178,21,64,20
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_851.csv,886,0.0045740774030976,0.0,2,96,19,139,14,100,21,23,11
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_851.csv,886,0.045740774030976,0.0,1,13,6,87,7,92,6,7,7
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_620.csv,887,4.582471374313611e-05,0.0,4,303,19,417,27,163,19,117,39
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_620.csv,887,0.00045824713743136106,0.0,1,151,18,247,18,113,19,51,14
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_620.csv,887,0.004582471374313611,0.0,1,132,19,202,14,83,16,44,16
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_620.csv,887,0.045824713743136104,0.0,1,9,6,148,5,89,5,11,5
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_246.csv,888,4.547122013666169e-05,0.0,8,147,15,571,14,345,13,120,18
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_246.csv,888,0.00045471220136661687,0.0,2,255,24,192,32,135,22,57,28
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_246.csv,888,0.004547122013666169,0.0,1,128,18,181,25,105,19,48,14
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_246.csv,888,0.04547122013666169,0.0,1,31,14,81,6,13,7,8,6
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_113.csv,889,4.557589363691699e-05,0.0,6,87,16,382,20,418,19,73,25
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_113.csv,889,0.0004557589363691699,0.0,1,124,19,243,23,98,24,46,19
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_113.csv,889,0.004557589363691699,0.0,2,87,15,221,19,177,11,30,12
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_113.csv,889,0.04557589363691699,0.0,1,8,4,195,4,47,5,128,4
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_152.csv,890,4.572458755066794e-05,0.0,9,127,14,246,10,410,12,114,19
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_152.csv,890,0.0004572458755066794,0.0,1,306,21,195,31,148,21,109,26
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_152.csv,890,0.004572458755066794,0.0,1,159,20,167,23,124,22,67,18
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_152.csv,890,0.04572458755066794,0.0,1,55,17,111,14,80,11,28,10
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_315.csv,891,4.5613009807415295e-05,0.0,3,196,21,365,25,226,24,140,33
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_315.csv,891,0.000456130098074153,0.0,1,180,22,270,24,164,19,62,14
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_315.csv,891,0.0045613009807415296,0.0,2,156,20,261,20,163,17,42,12
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_315.csv,891,0.0456130098074153,0.0,1,2,2,135,2,10,2,5,2
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_940.csv,892,4.567680885357796e-05,0.0,6,80,25,174,22,166,16,45,24
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_940.csv,892,0.0004567680885357796,0.0,2,126,24,100,23,100,18,33,18
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_940.csv,892,0.004567680885357796,0.0,1,88,19,69,20,122,17,34,15
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_940.csv,892,0.045676808853577965,0.0,1,14,8,39,5,40,5,9,5
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_46.csv,893,4.545585094184396e-05,0.0,3,223,21,186,23,147,18,111,31
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_46.csv,893,0.0004545585094184396,0.0,2,151,20,129,24,90,14,37,16
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_46.csv,893,0.004545585094184396,0.0,1,58,16,90,16,98,18,34,10
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_46.csv,893,0.045455850941843956,0.0,1,2,2,50,2,74,2,11,2
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_638.csv,894,4.54186221778427e-05,0.0,6,447,19,381,29,183,15,144,35
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_638.csv,894,0.0004541862217784269,0.0,1,202,19,167,26,110,20,48,12
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_638.csv,894,0.00454186221778427,0.0,1,129,17,132,18,115,21,33,13
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_638.csv,894,0.0454186221778427,0.0,1,12,5,9,6,7,6,5,5
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_162.csv,895,4.545181509209229e-05,0.0,3,256,25,300,20,201,18,89,25
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_162.csv,895,0.00045451815092092284,0.0,1,189,19,191,23,75,16,26,10
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_162.csv,895,0.004545181509209228,0.0,1,120,21,185,23,62,20,55,17
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_162.csv,895,0.045451815092092285,0.0,1,11,7,4,4,3,3,5,5
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_408.csv,896,4.555252967248011e-05,0.0,5,289,16,252,29,230,30,194,36
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_408.csv,896,0.00045552529672480106,0.0,1,137,22,164,23,166,24,33,10
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_408.csv,896,0.004555252967248011,0.0,1,108,23,162,24,135,22,29,11
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_408.csv,896,0.04555252967248011,0.0,1,10,6,10,6,7,7,5,5
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_463.csv,897,4.5761914855907445e-05,0.0,5,133,18,393,19,243,12,63,17
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_463.csv,897,0.0004576191485590744,0.0,1,81,18,148,18,65,20,65,18
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_463.csv,897,0.004576191485590744,0.0,1,57,16,138,12,71,16,37,14
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_463.csv,897,0.04576191485590744,0.0,1,6,3,3,3,5,4,3,3
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_641.csv,898,4.542707974609543e-05,0.0,4,79,14,385,17,77,19,72,22
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_641.csv,898,0.00045427079746095437,0.0,1,142,21,283,24,99,21,54,12
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_641.csv,898,0.004542707974609543,0.0,1,116,16,229,18,72,21,27,16
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_641.csv,898,0.04542707974609544,0.0,1,6,5,141,6,66,8,14,6
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_618.csv,899,4.528415523729769e-05,0.0,8,118,14,400,17,257,16,100,37
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_618.csv,899,0.00045284155237297684,0.0,1,154,20,175,21,117,14,41,16
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_618.csv,899,0.004528415523729769,0.0,2,88,15,167,15,150,20,37,8
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_618.csv,899,0.04528415523729769,0.0,1,13,7,4,4,6,4,4,4
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_594.csv,900,4.5713848398960576e-05,0.0,4,217,19,243,18,382,14,110,39
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_594.csv,900,0.0004571384839896057,0.0,1,176,18,112,25,101,18,25,14
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_594.csv,900,0.004571384839896058,0.0,1,126,19,112,22,110,17,52,22
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_594.csv,900,0.045713848398960574,0.0,1,7,5,42,5,9,6,8,4
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_949.csv,901,4.6067044712096226e-05,0.0,5,206,27,321,19,118,17,132,28
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_949.csv,901,0.0004606704471209622,0.0,1,179,21,182,23,100,16,27,13
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_949.csv,901,0.004606704471209622,0.0,1,105,17,72,19,74,13,42,12
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_949.csv,901,0.046067044712096224,0.0,1,7,5,6,5,5,4,3,3
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_456.csv,902,4.545418383700727e-05,0.0,8,215,15,458,16,149,14,105,27
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_456.csv,902,0.00045454183837007273,0.0,2,155,17,183,21,154,28,93,23
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_456.csv,902,0.004545418383700727,0.0,1,140,18,174,21,93,16,53,14
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_456.csv,902,0.04545418383700728,0.0,1,13,7,87,7,82,7,7,7
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_76.csv,903,4.5632167237368606e-05,0.0,6,282,15,206,18,138,16,96,24
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_76.csv,903,0.00045632167237368606,0.0,1,180,20,85,21,135,20,62,21
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_76.csv,903,0.0045632167237368605,0.0,1,166,21,91,19,99,23,30,12
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_76.csv,903,0.045632167237368605,0.0,1,17,10,9,8,14,10,10,7
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_22.csv,904,4.565537239423757e-05,0.0,8,205,17,414,11,750,12,100,23
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_22.csv,904,0.00045655372394237567,0.0,1,232,20,233,27,197,21,82,27
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_22.csv,904,0.004565537239423757,0.0,1,161,22,134,20,131,22,48,14
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_22.csv,904,0.045655372394237566,0.0,1,32,11,108,12,34,14,16,10
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_678.csv,905,4.540769516806082e-05,0.0,4,88,15,256,15,85,21,66,23
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_678.csv,905,0.0004540769516806082,0.0,3,112,19,141,28,179,22,45,18
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_678.csv,905,0.004540769516806082,0.0,1,72,20,69,21,94,18,102,12
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_678.csv,905,0.04540769516806082,0.0,1,10,6,71,6,88,8,36,7
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_864.csv,906,4.573653465023382e-05,0.0,6,70,17,235,13,112,19,50,15
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_864.csv,906,0.0004573653465023382,0.0,1,133,19,124,25,97,21,65,17
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_864.csv,906,0.004573653465023382,0.0,1,99,23,63,12,51,10,23,10
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_864.csv,906,0.04573653465023382,0.0,1,4,4,23,5,24,6,12,5
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_350.csv,907,4.591622345920028e-05,0.0,4,174,18,177,26,119,17,114,28
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_350.csv,907,0.00045916223459200277,0.0,1,158,19,112,24,91,16,32,15
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_350.csv,907,0.004591622345920028,0.0,1,173,18,97,17,104,15,18,12
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_350.csv,907,0.04591622345920028,0.0,1,6,3,38,3,63,3,3,3
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_211.csv,908,4.582753636220819e-05,0.0,6,889,14,408,14,84,15,60,20
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_211.csv,908,0.0004582753636220819,0.0,1,282,15,148,23,130,19,56,18
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_211.csv,908,0.004582753636220819,0.0,1,137,18,169,19,98,20,51,18
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_211.csv,908,0.04582753636220819,0.0,1,22,5,107,8,66,7,17,7
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_952.csv,909,4.535404789007005e-05,0.0,7,391,13,416,14,168,12,51,23
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_952.csv,909,0.0004535404789007005,0.0,1,237,21,176,30,96,19,49,24
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_952.csv,909,0.0045354047890070045,0.0,2,151,21,125,23,133,13,50,12
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_952.csv,909,0.045354047890070054,0.0,1,34,13,59,11,79,12,22,9
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_516.csv,910,4.559840462016405e-05,0.0,2,187,22,450,24,192,18,96,29
